epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,3703.31,0.39843,0.3415,0.93483,0.77135,0.59867,0.66344,0.4113,1.50001,1.21293,1.67601,0.000189955,0.000189955,0.000189955
181,3723.85,0.40006,0.33526,0.93531,0.75569,0.61055,0.66503,0.41157,1.50643,1.21495,1.67843,0.000181703,0.000181703,0.000181703
182,3744.62,0.41455,0.34325,0.94204,0.76324,0.60664,0.66563,0.41237,1.50258,1.1965,1.67408,0.000173451,0.000173451,0.000173451
183,3765.34,0.40495,0.34401,0.93586,0.74568,0.61648,0.66451,0.4106,1.50605,1.20476,1.67954,0.0001652,0.0001652,0.0001652
184,3785.83,0.40964,0.34564,0.94145,0.75425,0.60748,0.66324,0.40861,1.50676,1.21,1.6833,0.000156948,0.000156948,0.000156948
185,3806.7,0.40765,0.34168,0.9312,0.76074,0.6145,0.66626,0.40983,1.50153,1.20891,1.67255,0.000148696,0.000148696,0.000148696
186,3827.78,0.39778,0.33628,0.93331,0.75654,0.60518,0.66435,0.41036,1.50777,1.21242,1.67766,0.000140445,0.000140445,0.000140445
187,3848.84,0.4017,0.34314,0.93886,0.75654,0.61185,0.66345,0.41,1.50221,1.21735,1.67503,0.000132193,0.000132193,0.000132193
188,3869.94,0.39325,0.32855,0.92345,0.76819,0.60974,0.6646,0.40975,1.50167,1.21873,1.66771,0.000123941,0.000123941,0.000123941
189,3891.01,0.39659,0.33592,0.92642,0.77565,0.59618,0.66188,0.40879,1.50759,1.22172,1.68455,0.00011569,0.00011569,0.00011569
190,3912.08,0.39603,0.33576,0.93041,0.76885,0.60258,0.6619,0.41006,1.50636,1.2237,1.68534,0.000107438,0.000107438,0.000107438
191,3933.91,0.90931,0.69268,1.24843,0.74989,0.59766,0.65025,0.40295,1.51339,1.16982,1.71326,9.91865e-05,9.91865e-05,9.91865e-05
192,3954.97,0.89345,0.64724,1.19708,0.74437,0.6076,0.65598,0.40378,1.50297,1.1466,1.66379,9.09349e-05,9.09349e-05,9.09349e-05
193,3975.62,0.85692,0.63725,1.16977,0.75006,0.60585,0.65859,0.4083,1.49023,1.13753,1.64365,8.26832e-05,8.26832e-05,8.26832e-05
194,3996.1,0.86771,0.63848,1.17956,0.76016,0.60702,0.66257,0.4127,1.48112,1.13463,1.6278,7.44316e-05,7.44316e-05,7.44316e-05
195,4016.55,0.85572,0.63454,1.16709,0.73646,0.62009,0.66625,0.41478,1.47611,1.13626,1.61509,6.61799e-05,6.61799e-05,6.61799e-05
196,4037.02,0.84676,0.62292,1.16088,0.75531,0.61234,0.6673,0.41622,1.46754,1.12619,1.60728,5.79283e-05,5.79283e-05,5.79283e-05
197,4057.64,0.84312,0.62078,1.16209,0.75512,0.61594,0.66928,0.41659,1.46955,1.1305,1.6135,4.96766e-05,4.96766e-05,4.96766e-05
198,4078.23,0.84485,0.61754,1.15873,0.75081,0.61915,0.67128,0.41711,1.46916,1.12771,1.60779,4.1425e-05,4.1425e-05,4.1425e-05
199,4098.79,0.85177,0.61695,1.16739,0.75617,0.61752,0.67312,0.41872,1.46919,1.12769,1.60546,3.31733e-05,3.31733e-05,3.31733e-05
200,4119.28,0.83072,0.60178,1.14645,0.74733,0.62247,0.67369,0.41823,1.47138,1.12784,1.60587,2.49217e-05,2.49217e-05,2.49217e-05
